ExerciseType,ExerciseSubType,Device:xAcceleration,Device:yAcceleration,Device:zAcceleration,Device:xRotationRate,Device:yRotationRate,Device:zRotationRate,AccRms,RotRms,roll,pitch
pushup,pushup,-0.551879883,0.697631836,-0.111694336,-1.463414634,7.713414634,11.12804878,0.89651392,13.61880382,-1.4120387,1.371104853
pushup,pushup,-0.590332031,0.750610352,-0.112426758,-4.024390244,5.579268293,20.79268293,0.961533974,21.90113273,-1.422121103,1.382603327
pushup,pushup,-0.543823242,0.800048828,-0.112182617,-4.359756098,0.975609756,21.8597561,0.97386179,22.31161636,-1.431484902,1.367364797
pushup,pushup,-0.519287109,0.821533203,-0.088867188,-5.06097561,2.37804878,16.70731707,0.975947377,17.61825853,-1.463042944,1.401305149
pushup,pushup,-0.498168945,0.899291992,-0.070068359,2.37804878,8.384146341,18.7195122,1.030440663,20.6487085,-1.493038396,1.431061172
pushup,pushup,-0.50378418,0.923583984,-0.126708984,-4.115853659,12.4695122,12.59146341,1.059651378,18.1926891,-1.434454771,1.324392839
pushup,pushup,-0.514770508,0.98046875,-0.141601563,-2.408536585,8.201219512,5.579268293,1.116404339,10.20731525,-1.427365744,1.302358466
pushup,pushup,-0.513183594,0.983886719,-0.126342773,-4.176829268,8.079268293,3.658536585,1.116849575,9.803334577,-1.443083336,1.329402883
pushup,pushup,-0.509033203,1.00012207,-0.123046875,0.884146341,3.140243902,3.018292683,1.128937328,4.444427661,-1.448379664,1.333619405
pushup,pushup,-0.509033203,0.985961914,-0.127197266,4.542682927,4.664634146,-2.530487805,1.116877273,6.985567151,-1.442496669,1.325930517
pushup,pushup,-0.499633789,0.948364258,-0.140991211,1.859756098,4.268292683,-7.37804878,1.081160123,8.724254637,-1.423209536,1.295758825
pushup,pushup,-0.516601563,0.897583008,-0.155395508,0.914634146,3.75,-12.5304878,1.047224997,13.11152852,-1.399368954,1.278602629
pushup,pushup,-0.521728516,0.85949707,-0.111938477,3.932926829,3.140243902,-10.12195122,1.011665004,11.30411172,-1.441288089,1.359447349
pushup,pushup,-0.528686523,0.834106445,-0.133666992,4.207317073,1.615853659,-12.5304878,0.996548978,13.31636679,-1.411895638,1.323157374
pushup,pushup,-0.55078125,0.801879883,-0.133666992,1.615853659,0.518292683,-12.40853659,0.981956311,12.52403252,-1.405622964,1.332713026
pushup,pushup,-0.567871094,0.768676758,-0.120483398,1.097560976,-1.25,-9.115853659,0.96325375,9.266387,-1.415320025,1.361729751
pushup,pushup,-0.58581543,0.753417969,-0.102661133,2.317073171,-1.829268293,-10.15243902,0.959873774,10.5729404,-1.435369837,1.397313103
pushup,pushup,-0.602416992,0.740966797,-0.108642578,1.737804878,1.615853659,-8.658536585,0.96111458,8.977817365,-1.425210953,1.392369741
pushup,pushup,-0.622436523,0.728149414,-0.112915039,1.341463415,2.225609756,-6.524390244,0.964561351,7.022857747,-1.41695045,1.391339796
pushup,pushup,-0.630249023,0.728027344,-0.113891602,2.713414634,-0.457317073,-1.737804878,0.969643719,3.254492845,-1.415615453,1.39201683
pushup,pushup,-0.622436523,0.661132813,-0.091064453,5.823170732,-0.975609756,-4.298780488,0.912587835,7.303468043,-1.433917597,1.425523781
pushup,pushup,-0.59375,0.638671875,-0.087646484,10.36585366,1.12804878,1.493902439,0.876426114,10.53352556,-1.434415793,1.424239582
pushup,pushup,-0.653808594,0.755493164,-0.116699219,2.987804878,3.262195122,11.64634146,1.005909691,12.45817661,-1.417539974,1.394165016
pushup,pushup,-0.642822266,0.794799805,-0.124023438,-0.792682927,3.597560976,7.43902439,1.029713071,8.301197207,-1.416001054,1.380202387
pushup,pushup,-0.62487793,0.751098633,-0.122314453,-4.298780488,4.542682927,1.067073171,0.984673758,6.344614016,-1.409365987,1.377498951
pushup,pushup,-0.623535156,0.752807617,-0.117675781,-0.548780488,4.847560976,2.37804878,0.984562333,5.427257451,-1.415735281,1.384266624
