time,eSense Name,Ax,Ay,Az,Gx,Gy,Gz,title,label
1.58204E+12,eSense-0869,-0.972167969,0.254150391,0.149658203,0.213414634,2.317073171,-1.463414634,squat-1,squat
1.58204E+12,eSense-0869,-0.97668457,0.251098633,0.149780273,-1.12804878,3.75,1.737804878,squat-1,squat
1.58204E+12,eSense-0869,-0.94519043,0.251586914,0.145629883,-0.548780488,1.859756098,3.231707317,squat-1,squat
1.58204E+12,eSense-0869,-0.972290039,0.254394531,0.166137695,0.304878049,0.365853659,-0.243902439,squat-1,squat
1.58204E+12,eSense-0869,-0.978393555,0.251098633,0.178100586,-1.219512195,0.396341463,-3.231707317,squat-1,squat
1.58204E+12,eSense-0869,-0.982299805,0.240600586,0.170654297,-0.396341463,3.963414634,-3.384146341,squat-1,squat
1.58204E+12,eSense-0869,-1.041625977,0.252563477,0.166015625,-0.792682927,3.201219512,-1.432926829,squat-1,squat
1.58204E+12,eSense-0869,-1.107543945,0.270385742,0.160888672,-1.981707317,3.018292683,0.792682927,squat-1,squat
1.58204E+12,eSense-0869,-1.08972168,0.269287109,0.172607422,-5.213414634,-0.914634146,2.682926829,squat-1,squat
1.58204E+12,eSense-0869,-1.014526367,0.235961914,0.21472168,1.585365854,-3.780487805,3.658536585,squat-1,squat
1.58204E+12,eSense-0869,-0.977539063,0.27355957,0.222900391,12.80487805,-0.609756098,9.146341463,squat-1,squat
1.58204E+12,eSense-0869,-0.96862793,0.315673828,0.151000977,11.95121951,6.036585366,10.91463415,squat-1,squat
1.58204E+12,eSense-0869,-0.879638672,0.278198242,0.154541016,7.317073171,4.573170732,7.286585366,squat-1,squat
1.58204E+12,eSense-0869,-0.782348633,0.25793457,0.155639648,10.54878049,4.115853659,6.768292683,squat-1,squat
